Species,Block,Latitude,Longitude,AddressAccuracy,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Month,Day,Tavg_Lag7,DewPoint_Lag7,WetBulb_Lag7,PrecipTotal_Lag7,SeaLevel_Lag7,Tavg_Lag14,DewPoint_Lag14,WetBulb_Lag14,PrecipTotal_Lag14,SeaLevel_Lag14,Tavg_Lag21,DewPoint_Lag21,WetBulb_Lag21,PrecipTotal_Lag21,SeaLevel_Lag21,Tavg_Lag28,DewPoint_Lag28,WetBulb_Lag28,PrecipTotal_Lag28,SeaLevel_Lag28,Tavg_Lag35,DewPoint_Lag35,WetBulb_Lag35,PrecipTotal_Lag35,SeaLevel_Lag35
CULEX PIPIENS/RESTUANS,63,41.776156,-87.778927,9,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,37,41.82561,-87.726549,9,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,12,41.673408,-87.599862,5,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,12,41.673408,-87.599862,5,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,10,41.726465,-87.585413,5,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,13,41.740641,-87.546587,5,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX RESTUANS,13,41.740641,-87.546587,5,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,13,41.740641,-87.546587,5,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,37,41.680946,-87.535198,8,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,24,41.704572,-87.565666,8,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,89,41.733643,-87.55551,8,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,89,41.733643,-87.55551,8,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,10,41.750498,-87.605294,5,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,10,41.750498,-87.605294,5,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,58,41.984809,-87.728492,8,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,58,41.984809,-87.728492,8,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,40,41.659112,-87.538693,8,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX RESTUANS,40,41.659112,-87.538693,8,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,40,41.659112,-87.538693,8,1,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,91,41.992478,-87.862995,8,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,10,41.974689,-87.890615,9,1,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,10,41.974689,-87.890615,9,1,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,10,41.974689,-87.890615,9,1,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,10,41.974689,-87.890615,9,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,10,41.974689,-87.890615,9,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,10,41.974689,-87.890615,9,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,10,41.974689,-87.890615,9,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,48,41.925198,-87.746381,8,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,48,41.925198,-87.746381,8,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,51,41.973845,-87.805059,9,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,51,41.973845,-87.805059,9,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,82,41.743402,-87.731435,8,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,65,41.728495,-87.600963,5,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,65,41.728495,-87.600963,5,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,17,41.947227,-87.671457,9,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,90,41.793818,-87.654234,5,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX RESTUANS,90,41.793818,-87.654234,5,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,13,41.904194,-87.756155,9,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,13,41.904194,-87.756155,9,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,51,41.763733,-87.742302,8,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,51,41.763733,-87.742302,8,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,58,41.98728,-87.666066,8,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,58,41.98728,-87.666066,8,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,17,41.912563,-87.668055,9,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,71,42.009876,-87.807277,9,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,42,41.776428,-87.627096,8,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,62,41.994679,-87.770899,8,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,21,41.925652,-87.63359,8,0,84,69,77,68,70,0.84,29.14,29.87,8.3,16,10.6,9,19,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,41,41.95469,-87.800991,9,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,41,41.95469,-87.800991,9,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,25,41.891118,-87.654491,8,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX RESTUANS,11,41.867108,-87.654224,8,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,11,41.896282,-87.655232,8,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,22,41.921965,-87.632085,8,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,22,41.921965,-87.632085,8,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,17,41.720848,-87.666014,9,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,63.0,52.0,58.0,0.00,30.04,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,89,41.732984,-87.649642,8,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,63.0,52.0,58.0,0.00,30.04,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,89,41.732984,-87.649642,8,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,63.0,52.0,58.0,0.00,30.04,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,36,41.944869,-87.832763,8,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,63.0,52.0,58.0,0.00,30.04,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,36,41.944869,-87.832763,8,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,63.0,52.0,58.0,0.00,30.04,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,50,41.801498,-87.763416,9,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,63.0,52.0,58.0,0.00,30.04,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,50,41.801498,-87.763416,9,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,63.0,52.0,58.0,0.00,30.04,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,14,41.906638,-87.701431,9,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,10,41.723195,-87.64997,5,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,11,41.868077,-87.666901,9,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,42,41.662014,-87.724608,8,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,42,41.662014,-87.724608,8,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,43,41.878114,-87.629798,3,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,70,41.916265,-87.800515,8,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,25,41.846075,-87.716277,9,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,35,41.682587,-87.707973,9,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX RESTUANS,45,41.963976,-87.69181,9,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,46,41.964242,-87.757639,8,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,46,41.964242,-87.757639,8,1,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,70,42.008314,-87.777921,9,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,61,41.991429,-87.747113,8,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,77.0,68.0,70.0,0.84,29.87,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,11,41.868142,-87.696269,9,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,11,41.868142,-87.696269,9,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,61,41.923738,-87.785288,9,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS/RESTUANS,10,41.89923,-87.716788,9,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,77.0,68.0,70.0,0.84,29.87
CULEX PIPIENS,60,41.960616,-87.777189,9,0,75,50,63,52,58,0.00,29.34,30.04,3.8,8,4.2,9,26,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,63.0,52.0,58.0,0.00,30.04,77.0,68.0,70.0,0.84,29.87
